Userid,Degree 1,Degree 1 Specializations,Known Languages,Key Skills,Career Objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,B.E.,Computer Science & Engineering,NA,DBMS; Java; C; cpp; Advanced Java,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,B.E.,Computer Science & Engineering,"Marathi
Hindi
English",C; Python; cpp; HTML; MySQL; PHP; CSS,"To work in an organization,where my educational and creative skills can be applied for it's benefits and my knowledge can be enriched with advanced technologies,which will help me to explore myself fully and realize my potential.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,B.E.,Computer Science & Engineering,"English , Hindi , Marathi",Operating system; Database; Python; Machine Learning; Opencv; SQL; CPP; Networking,"Looking for a challenging role in an organization to utilize my technical skills. As coding is my passion and, I forget about time when I code.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,B.E.,Computer Science & Engineering,"English,Hindi,Marathi,Gujarati",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,B.E.,Computer Science & Engineering,"English,Hindi,Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,B.E.,Computer Science & Engineering,"English
Hindi
Marathi",Javascript; cpp; HTML; Teamwork; Core Java; PHP; CSS,I am a self motivated person having great leadership skills. I am a hardworking person.I will use my technical knowledge to the best. My objective is to secure a responsible career opportunity to fully utilize my training and skill while making a significant contribution to success of company.To use my skills to focus on customer satisfaction.To secure a challenging position in reputable company.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,B.E.,Computer Science & Engineering,"English, Hindi, Marathi.",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",C; Javascript; Java; GIT; Python; Cloud Computing; Linux; cpp; Machine Learning; HTML; MySQL; Openstack; CSS,"I am a highly motivated, focused Computer Science undergraduate student actively looking for opportunities that will enable me to realize my potential and also enhance my skills in newer avenues of technology. I have consistently excelled in academics and have been at the top of my class in the Department of Computer Engineering at MIT Pune. Hard work and dedication is second  nature to me, for I believe that no task is unachievable if you are truly committed towards it.  I would also like to call myself a team player who does not shy away from taking additional responsibilities when the need arises.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",XML; C; Java; Javascript; cpp; Html5; Object-Oriented Programming; MySQL; Android,"Secure a good place in a reputed organisation that could increase and complement my knowledge and learning while benefitting the organisation
Help Organisation to achieve goals through my skills .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,B.E.,Computer Science & Engineering,NA,C; Data Analysis; Java; Python; data science; cpp; Data Structures; R; Data Mining,My goal is to become associated with a company where I can utilize my skills and gain further experience while enhancing the company’s productivity and reputation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",CPP; Python,"To utilize my expertise in programming, configuration and troubleshooting of computer-related issues to obtain maximum performance of the organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,B.E.,Computer Science & Engineering,"English,Hindi,Marathi and Punjabi",Laravel; Data Analysis; Data Visualization; Html5; Data Mining; PHP; CSS,To use my skills for the growth of organisation and for the enhancement of my practical knowledge that will help me to grow as a professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,B.E.,Computer Science & Engineering,"English, Marathi, Hindi",DBMS; GIT; Java; Python; Machine Learning; Data Structures; Algorithms; SQL; CPP,"Motivated and committed enthusiast in latest technologies, seeking opportunities in Challenging & Research domain to build intelligent Systems using my practical experiences for betterment of Society.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,B.E.,Computer Science & Engineering,"Hindi
English 
Marathi
Japanese",DBMS; Java; Javascript; Javafx; HTML; CPP; Android,I would like to work in field of computer where I would be able to learn something.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,B.E.,Computer Science & Engineering,"Marathi,Hindi, English",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,B.E.,Computer Science & Engineering,"English, Hindi, Marathi, Kannada",XML; C; Neural Networks; Python; Design Thinking; cpp; Machine Learning; Problem Analysis; Raspberry Pi; Object-Oriented Programming; Core-Java basics; Problem Solving; Business Development; Android; Artificial Intelligence; PLSQL,"To get a career opportunity which would help me to utilize my academic background to assist me to gain experience, employ my excellent interpersonal and innovative skills and enable me to make positive contributions to the organisation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",Advanced Java; MongoDB; Javascript; JSP; MySQL; CPP; Android; PHP,"Seeking a position in an organization that provides me an ample opportunity to explore & excel
in the field of Information Technology while carving out the niche for personal, professional as
well as organizational goals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,B.E.,Computer Science & Engineering,"English,Hindi(Mother Tongue),Marathi",C; GIT; Java; Python; Blockchain; DBMS; cpp; Data Structures; Racket; MySQL; LISP; Android; Web Development,To work with a firm with a professional work environment where I can utilize my technical skills and behavioral skills for the growth of the organization and to enrich my knowledge as well.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,B.E.,Computer Science & Engineering,"Marathi,Hindi,English",DBMS; Arduino; IoT; Data Structures; Database; C; cpp; Logic Design; Apache; Digital Electronics; Raspberry Pi; Object-Oriented Programming; MySQL; Apache Metron; Java; Sensors; Web Development,"I am looking for an organisation wherein I can contribute to its efforts to bring the world together and make it a better place. I will be an asset to my teammates and colleagues. I truly believe in continued education and research, and continue to seek new methodologies to assist in achieving organisational goals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,B.E.,Computer Science & Engineering,"Marathi, Hindi, English, Sanskrit",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",C; Data Analysis; Data Visualization; Database; Python; Data Mining; Hadoop; cpp; Mapreduce; Machine Learning; Analytics; R; Algorithms; Hive; Core Java; SQL; PHP; Data Structures; OOPs,To become a successful professional in the field of Information Technology by utilizing my skills and enable further personal and professional development and work towards the prosperity of the organization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,B.E.,Computer Science & Engineering,"English, Hindi",Communication; Leadership; Design; Team,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,B.E.,Computer Science & Engineering,"English, Hindi, Marathi.",Python; Data Structures; Algorithms; cpp; Machine Learning,I'm a student of B.Tech (Computer Engineering). Curious to learn new technology for solving real life problems.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,B.E.,Computer Science & Engineering,"English, Hindi, Gujrati, Marathi",Data Analysis; Web Design; cpp; PowerBI; Python(Basics); R; Talend; Data Mining; Content Writing; Project Management,"Self-motivated student seeking a job opportunity in a good organization where my
potentials will be fully discovered while working for the company dedicatedly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,B.E.,Computer Science & Engineering,"English, Marathi, Hindi",C; Java; HTML; SQL; CPP; PHP; CSS,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,B.E.,Computer Science & Engineering,NA,NA,Seeking for an opportunity to work in Cybersecurity field. Also like to learn new things related to artificial intelligence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,B.E.,Computer Science & Engineering,"HINDI,ENGLISH",XML; C; Word; Core Java; Python; MongoDB; Javascript; Excel; cpp; HTML; AngularJS; MySQL; Java; Android; PHP; Powerpoint; CSS,"An efficient and self-motivated Fourth year student in Computer Science, MITCOE.Seeking  opportunities for collaboration with industry to implement my knowledge in the field of Computer Applications,Data Science & Analytics and fully use my potentials  for solving real life problems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,B.E.,Computer Science & Engineering,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,B.E.,Computer Science & Engineering,"Marathi, English,Hindi",Python; C; Core Java; cpp; SQL,To obtain a position that will allow me to utilize my skills and experience and willingness to learn in making an organization successful.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,B.E.,Computer Science & Engineering,"Hindi , English",Rasberry PI; Unity3D; Javascript; Java; Arduino; ReactJS; Javafx; Machine Learning; SQL; Artificial Intelligence,"To obtain a position that will enable me to use my strong organizational skills, award-winning educational background, and ability to work well with people.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,B.E.,Computer Science & Engineering,"English, Hindi",DBMS; Data Analysis; MS Sql Server; C#; Visual Stuido; Machine Learning; Data Structures; R,"I have worked in web development and design. And now currently working in C#, Visual Studio and .Net. Along with that, I am also learning Data Analytics and concepts of Machine Learning. I have worked with technologies like R and Tableau. 
The current internship has given me an exposure of working in a professional environment. Overall, I am interested in code development and in data analytics and machine learning.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,B.E.,Computer Science & Engineering,NA,"CSS; C; Xampp; NetBeans; Python; Atom; cpp; Programming Languages - Java; IntellJ
IDEA
Pers; JavaScript; SQLite
Tools - Eclipse; PHP
Database - MySQL; Web Programming - HTML; PL SQL; Android Studio","To be involved in work where my skills can be utilized in the best way with a scope of learning, innovation and career development.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,B.E.,Computer Science & Engineering,"Hindi, English, Marathi",Java; Javascript; Data Structures; Ajax; Html5; SQL; Networking; Android; PHP,"1.A highly organized and hard-working individual looking for a responsible position in a reputable organization to expand my knowledge, and skills.
2.Eager to learn new technologies and solve complex problems.
3.Looking forward to work with industry experts to gain practical knowledge,exposure to industry and contribute towards company as well as the society.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,B.E.,Computer Science & Engineering,"Hindi, English, Marathi",MS Office; Power BI; Leadership; Talend; CPP; R,I have an knowledge of languages which are required in daily life. I have taken my minors in Data Science and made 2 projects based on it which was done in R language. Right now I am trying to do same projects on MATLAB as I am more interested towards Data Science field and wanted to start my career with this field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,B.E.,Computer Science & Engineering,"English, Hindi, Marathi.",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,B.E.,Computer Science & Engineering,"English, Hindi",NLP; Data Structures; Python; cpp; Machine Learning; Problem Analysis; HTML; Algorithms; Oracle; Artificial Intelligence; Opencv,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",Java; Database; AI; cpp; Machine Learning; CPP; Android; Artificial Intelligence,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,B.E.,Computer Science & Engineering,"English, Marathi, Hindi",XML; C; Javascript; Java; Bootstrap; cpp; HTML; Wordpress; MySQL; PHP; CSS,"I'm a Computer engineering student interested in Web Development, Data Science and Software Development as well as techincal writing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",Javascript; Data Structures; HTML; Java; CSS,I am good at Java and i want to work as a software developer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,B.E.,Computer Science & Engineering,"Marathi , Hindi , English",C; cpp; html; MySQL; Oracle; php; css; Android Studio,"I am hard working and self motivated and I am a quick learner ,Apart from this I lose interest very easily but , I don't give up on things. I have good leadership qualities ,and time management skills. I am a good listener  ,and I will use my technical knowledge to the best.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,B.E.,Computer Science & Engineering,"English, Hindi, Marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,B.E.,Computer Science & Engineering,NA,C; HTML; Word; Powerpoint; cpp,"To work in an Industry with a professional work driven environment where I can utilize and apply my knowledge, skills which would enable me as a fresh graduate to grow while fulfilling organizational goals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,B.E.,Computer Science & Engineering,"English ,Hindi",cpp; SQL,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,B.E.,Computer Science & Engineering,English Hindi Marathi,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,B.E.,Computer Science & Engineering,German,HTML; Logo Designing; CSS,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,B.E.,Computer Science & Engineering,NA,c; Java; cpp; MySQL; Android; PHP,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,B.E.,Computer Science & Engineering,"Marathi, English, Hindi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,B.E.,Computer Science & Engineering,"English, Hindi, Marathi, Gujarati",Machine Learning; Blockchain; C programming; cpp programming,To change my passion to profession using acquired skills and explore them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,B.E.,Computer Science & Engineering,"English,Hindi,marathi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,B.E.,Computer Science & Engineering,"English
Marathi
Hindi",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,B.E.,Computer Science & Engineering,"English, Hindi",Java; cpp,I hope to be an efficient software developer and uplift whichever company I go to.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,B.E.,Computer Science & Engineering,"Marathi ,Hindi ,English",HTML; Data science; cpp; Powerbi; R; MySQL; CSS,To enhance my working capacities and to associate myself with an organization that gives me a chance to update my knowledge.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,B.E.,Computer Science & Engineering,"English, Marathi, Hindi",C; Data Analysis; Java; Python; cpp; R; Data Mining,To perceive a career in a renowned firm with dedicated efforts and to associate myself with an organization that gives me a chance to update my knowledge.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
