Sr ,Degree 1,Degree 1 SpeCializations,Campus,Key Skills
10301,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
10302,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10303,B E ,Mechanical,MITCOE,CATIA
10304,B E ,Mechanical,MITAOE,CATIA
10305,B E ,Mechanical,MITCOE,AUTOCAD
10306,B E ,Mechanical,MITAOE,AUTOCAD
10307,B E ,Mechanical,MITCOE,"CAD,CAM"
10308,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10309,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
10310,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
10311,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
10312,B E ,Mechanical,MITCOE,CATIA
10313,B E ,Mechanical,MITAOE,CATIA
10314,B E ,Mechanical,MITCOE,"CAD,CAM"
10315,B E ,Mechanical,MITCOE,AUTOCAD
10316,B E ,Mechanical,MITAOE,"CAD,CAM"
10317,B E ,Mechanical,MITAOE,AUTOCAD
10318,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
10319,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10320,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
10321,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10322,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10323,B E ,Mechanical,MITCOE,"ProE,CATIA"
10324,B E ,Mechanical,MITAOE,"ProE,CATIA"
10325,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10326,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10327,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10328,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10329,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10330,B E ,Civil Engineering,MITAOE,"MSCIT, Leadership, AUTOCAD"
10331,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
10332,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
10333,B E ,Mechanical,MITCOE,AUTOCAD
10334,B E ,Mechanical,MITCOE,"CAD,CAM"
10335,B E ,Mechanical,MITCOE,"CAD,CAM"
10336,B E ,Mechanical,MITCOE,"ProE,CATIA"
10337,B E ,Mechanical,MITCOE,"ProE,CATIA"
10338,B E ,Mechanical,MITCOE,"ProE,CATIA"
10339,B E ,Mechanical,MITCOE,"ProE,CATIA"
10340,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10341,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
10342,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10343,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
10344,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
10345,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,JAVA"
10346,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
10347,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
10348,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10349,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10350,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
10351,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,JAVA"
10352,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
10353,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
10354,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
10355,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
10356,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
10357,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10358,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10359,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10360,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10361,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10362,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10363,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10364,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10365,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10366,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10367,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
10368,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10369,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
10370,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10371,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10372,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10373,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10374,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10375,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10376,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
10377,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10378,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
10379,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10380,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10381,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
10382,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10383,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
10384,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
10385,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10386,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
10387,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10388,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10389,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10390,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10391,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10392,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10393,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10394,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
10395,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10396,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10397,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10398,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10399,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10400,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10401,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10402,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10403,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10404,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10405,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, C "
10406,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
10407,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, Cprogramming, Keil"
10408,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10409,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10410,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10411,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
10412,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
10413,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, Cprogramming, Keil"
10414,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
10415,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10416,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10417,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10418,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
10419,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
10420,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
10421,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
10422,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
10423,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
10424,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
10425,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
10426,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, Cprogramming, Keil"
10427,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
10428,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10429,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10430,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10431,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10432,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10433,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10434,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10435,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10436,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10437,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10438,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
10439,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
10440,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
10441,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
10442,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
10443,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10444,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10445,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10446,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10447,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, C "
10448,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10449,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10450,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10451,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
10452,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, C "
10453,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
10454,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10455,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10456,B E ,Computer Science  Engineering,MITAOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10457,B E ,Computer Science  Engineering,MITAOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10458,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
10459,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
10460,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
10461,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
10462,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
10463,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
10464,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
10465,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
10466,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
10467,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
10468,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
10469,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, Cprogramming, Keil"
10470,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
10471,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
10472,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10473,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10474,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10475,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10476,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10477,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10478,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10479,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10480,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10481,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
10482,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10483,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
10484,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, Cprogramming, Keil"
10485,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10486,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10487,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10488,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10489,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10490,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10491,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10492,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
10493,B E ,Computer Science  Engineering,MITAOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10494,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10495,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10496,B E ,Computer Science  Engineering,MITAOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
10497,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10498,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10499,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10500,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
10501,B E ,Mechanical,MITAOE,CATIA
10502,B E ,Mechanical,MITCOE,CATIA
10503,B E ,Mechanical,MITCOE,CATIA
10504,B E ,Mechanical,MITAOE,AUTOCAD
10505,B E ,Mechanical,MITAOE,"CAD,CAM"
10506,B E ,Mechanical,MITCOE,"CAD,CAM"
10507,B E ,Mechanical,MITAOE,AUTOCAD
10508,B E ,Mechanical,MITAOE,"CAD,CAM"
10509,B E ,Mechanical,MITCOE,AUTOCAD
10510,B E ,Mechanical,MITAOE,"CAD,CAM"
10511,B E ,Mechanical,MITCOE,AUTOCAD
10512,B E ,Mechanical,MITCOE,AUTOCAD
10513,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10514,B E ,Electronics  Telecommunication Engineering,MITCOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
10515,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
10516,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
10517,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThiltisem, Goodorganizingskills, MATLAB, MySQL"
10518,B E ,Mechanical,MITCOE,"CAD,CAM"
10519,B E ,Mechanical,MITAOE,"ProE,CATIA"
10520,B E ,Mechanical,MITCOE,"ProE,CATIA"
10521,B E ,Mechanical,MITAOE,"ProE,CATIA"
10522,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
10523,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
10524,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10525,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
10526,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10527,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10528,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
10529,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
10530,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10531,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10532,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
10533,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
10534,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
10535,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
10536,B E ,Mechanical,MITAOE,CATIA
10537,B E ,Mechanical,MITCOE,CATIA
10538,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10539,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
10540,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
10541,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10542,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10543,B E ,Mechanical,MITCOE,CATIA
10544,B E ,Mechanical,MITCOE,CATIA
10545,B E ,Mechanical,MITCOE,CATIA
10546,B E ,Mechanical,MITCOE,AUTOCAD
10547,B E ,Mechanical,MITAOE,AUTOCAD
10548,B E ,Mechanical,MITCOE,AUTOCAD
10549,B E ,Mechanical,MITAOE,"CAD,CAM"
10550,B E ,Mechanical,MITAOE,AUTOCAD
10551,B E ,Mechanical,MITAOE,"ProE,CATIA"
10552,B E ,Mechanical,MITCOE,"ProE,CATIA"
10553,B E ,Mechanical,MITCOE,"ProE,CATIA"
10554,B E ,Mechanical,MITCOE,"ProE,CATIA"
10555,B E ,Mechanical,MITCOE,"ProE,CATIA"
10556,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
10557,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10558,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
10559,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
10560,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
10561,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
10562,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
10563,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10564,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
10565,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
10566,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
