sr_,degree_1,campus,key_skills,key_skills_str,degree_1_specializations_Civil Engineering,degree_1_specializations_Computer Science Engineering,degree_1_specializations_Electronics  Telecommunication Engineering,degree_1_specializations_Mechanical
8255,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8256,0,3,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
8257,0,2,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
8258,0,3,['CATIA'],CATIA,False,False,False,True
8259,0,3,['CATIA'],CATIA,False,False,False,True
8260,0,3,['CATIA'],CATIA,False,False,False,True
8261,0,2,['CATIA'],CATIA,False,False,False,True
8262,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8263,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
8264,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
8265,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8266,0,3,['CATIA'],CATIA,False,False,False,True
8267,0,2,['CATIA'],CATIA,False,False,False,True
8268,0,3,['CATIA'],CATIA,False,False,False,True
8269,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8270,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8271,0,2,['AUTOCAD'],AUTOCAD,False,False,False,True
8272,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8273,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
8274,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8275,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8276,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8277,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8278,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8279,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8280,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8281,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8282,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8283,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8284,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8285,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8286,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8287,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8288,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8289,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8290,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8291,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8292,1,0,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
8293,1,0,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
8294,0,3,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
8295,0,3,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
8296,0,2,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
8297,0,1,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
8298,0,3,['CATIA'],CATIA,False,False,False,True
8299,0,2,['CATIA'],CATIA,False,False,False,True
8300,0,2,['CATIA'],CATIA,False,False,False,True
8301,0,3,['CATIA'],CATIA,False,False,False,True
8302,0,3,['CATIA'],CATIA,False,False,False,True
8303,0,2,['CATIA'],CATIA,False,False,False,True
8304,0,2,['CATIA'],CATIA,False,False,False,True
8305,0,2,['AUTOCAD'],AUTOCAD,False,False,False,True
8306,0,2,"['CAD,CAM']","CAD,CAM",False,False,False,True
8307,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8308,0,2,"['CAD,CAM']","CAD,CAM",False,False,False,True
8309,0,3,['AUTOCAD'],AUTOCAD,False,False,False,True
8310,0,3,"['CAD,CAM']","CAD,CAM",False,False,False,True
8311,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8312,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8313,0,3,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8314,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8315,0,2,"['ProE,CATIA']","ProE,CATIA",False,False,False,True
8316,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8317,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8318,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8319,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8320,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8321,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8322,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8323,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8324,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8325,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8326,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8327,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8328,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8329,0,3,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8330,0,2,"['AutoCAD, PROE']","AutoCAD, PROE",False,False,False,True
8331,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8332,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
8333,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
8334,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
8335,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
8336,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8337,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8338,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8339,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
8340,0,3,"['C,JAVA']","C,JAVA",False,False,True,False
8341,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8342,0,2,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8343,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8344,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8345,0,3,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO",False,False,False,True
8346,0,2,"['C,JAVA']","C,JAVA",False,False,True,False
8347,0,2,"['C,JAVA']","C,JAVA",False,False,True,False
8348,0,1,"['C,JAVA']","C,JAVA",False,False,True,False
8349,1,0,"['C,JAVA']","C,JAVA",False,False,True,False
8350,1,0,"['C,JAVA']","C,JAVA",False,False,True,False
8351,0,1,"['C,JAVA']","C,JAVA",False,False,True,False
8352,0,1,"['C,JAVA']","C,JAVA",False,False,True,False
8353,1,0,"['C,JAVA']","C,JAVA",False,False,True,False
8354,0,2,"['C,PCB design']","C,PCB design",False,False,True,False
8355,0,1,"['C,PCB design']","C,PCB design",False,False,True,False
8356,0,2,"['C,PCB design']","C,PCB design",False,False,True,False
8357,0,1,"['C,PCB design']","C,PCB design",False,False,True,False
8358,1,0,"['C,PCB design']","C,PCB design",False,False,True,False
8359,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8360,0,3,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
8361,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8362,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8363,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8364,0,2,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
8365,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8366,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
8367,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
8368,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
8369,0,3,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD",True,False,False,False
8370,0,2,"['C,JAVA']","C,JAVA",False,False,True,False
8371,1,0,"['C,PCB design']","C,PCB design",False,False,True,False
8372,1,0,"['C,PCB design']","C,PCB design",False,False,True,False
8373,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8374,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8375,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8376,0,2,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
8377,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8378,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8379,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8380,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8381,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8382,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8383,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8384,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8385,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8386,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8387,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8388,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8389,0,2,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8390,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8391,0,2,"['C,JAVA']","C,JAVA",False,False,True,False
8392,1,0,"['C,PCB design']","C,PCB design",False,False,True,False
8393,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8394,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8395,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8396,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8397,0,1,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
8398,0,1,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
8399,0,2,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8400,0,1,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
8401,0,2,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
8402,1,0,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
8403,0,2,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS",False,True,False,False
8404,0,3,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8405,0,2,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8406,0,2,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8407,0,3,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8408,0,1,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8409,0,2,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8410,0,1,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8411,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8412,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8413,0,2,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8414,0,3,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL",False,True,False,False
8415,1,0,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C ",False,False,True,False
8416,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8417,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8418,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8419,0,2,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8420,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8421,0,1,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8422,0,1,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8423,1,0,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8424,0,3,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
8425,0,1,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
8426,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8427,1,0,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
8428,0,2,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8429,0,3,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8430,0,1,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8431,0,1,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
8432,0,2,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS",False,True,False,False
8433,0,2,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS",False,True,False,False
8434,0,3,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS",False,True,False,False
8435,0,2,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8436,0,2,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8437,0,1,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8438,0,3,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8439,0,2,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8440,1,0,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8441,0,2,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8442,1,0,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL",False,False,True,False
8443,0,2,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
8444,0,2,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
8445,0,1,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows",False,False,True,False
8446,0,3,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql",False,True,False,False
8447,0,2,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil",False,False,True,False
8448,0,2,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS",False,True,False,False
8449,0,2,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS",False,True,False,False
8450,0,1,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8451,1,0,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
8452,1,0,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP",False,False,True,False
